player_id,year,"last_name, first_name",kmeans_quality_cluster,quality_archetype,impact_cluster,impact_archetype
664141,2020,"Brubaker, JT",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
664141,2021,"Brubaker, JT",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
664141,2022,"Brubaker, JT",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
664192,2019,"Lucchesi, Joey",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
664199,2019,"Clarke, Taylor",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
664199,2020,"Clarke, Taylor",1,League-Average Pitch Quality,0,FF Liability Pitchers (Bad Fastball Impact)
664208,2020,"Maton, Phil",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
664208,2021,"Maton, Phil",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
664208,2022,"Maton, Phil",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
664208,2023,"Maton, Phil",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
664285,2019,"Valdez, Framber",1,League-Average Pitch Quality,1,Sinker Liability Pitchers (Sinker Gets Crushed)
664285,2020,"Valdez, Framber",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
664285,2021,"Valdez, Framber",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
664285,2022,"Valdez, Framber",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
664285,2023,"Valdez, Framber",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
664285,2024,"Valdez, Framber",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
664285,2025,"Valdez, Framber",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
664294,2023,"Moreta, Dauri",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
664299,2020,"Javier, Cristian",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
664299,2021,"Javier, Cristian",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
664299,2022,"Javier, Cristian",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
664299,2023,"Javier, Cristian",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
664353,2020,"Urquidy, José",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
664353,2021,"Urquidy, José",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
664353,2022,"Urquidy, José",1,League-Average Pitch Quality,0,FF Liability Pitchers (Bad Fastball Impact)
664353,2023,"Urquidy, José",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
664747,2022,"Díaz, Alexis",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
664747,2023,"Díaz, Alexis",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
664747,2024,"Díaz, Alexis",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
664776,2024,"Cousins, Jake",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
664854,2021,"Helsley, Ryan",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
664854,2022,"Helsley, Ryan",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
664854,2024,"Helsley, Ryan",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
664854,2025,"Helsley, Ryan",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
664875,2022,"Lawrence, Justin",1,League-Average Pitch Quality,1,Sinker Liability Pitchers (Sinker Gets Crushed)
664875,2023,"Lawrence, Justin",1,League-Average Pitch Quality,1,Sinker Liability Pitchers (Sinker Gets Crushed)
664875,2024,"Lawrence, Justin",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
664948,2020,"Misiewicz, Anthony",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
665152,2021,"Kremer, Dean",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
665152,2022,"Kremer, Dean",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
665152,2023,"Kremer, Dean",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
665152,2024,"Kremer, Dean",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
665152,2025,"Kremer, Dean",9,Cutter Aces (Elite FC),2,Balanced Positive Arsenal (Mild Impact Gains)
665620,2020,"García, Deivi",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
665621,2020,"García, Rony",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
665622,2023,"Medina, Luis",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
665625,2023,"Peguero, Elvis",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
665625,2024,"Peguero, Elvis",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
665660,2025,"Alvarado, Elvis",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
665795,2023,"Cabrera, Edward",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
665795,2024,"Cabrera, Edward",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
665795,2025,"Cabrera, Edward",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
665871,2023,"Assad, Javier",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
665871,2024,"Assad, Javier",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
666120,2020,"Anderson, Ian",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
666120,2021,"Anderson, Ian",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
666120,2022,"Anderson, Ian",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
666129,2022,"Garrett, Braxton",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
666129,2023,"Garrett, Braxton",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
666142,2023,"Ragans, Cole",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
666142,2024,"Ragans, Cole",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
666142,2025,"Ragans, Cole",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
666157,2022,"Lodolo, Nick",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
666157,2024,"Lodolo, Nick",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
666157,2025,"Lodolo, Nick",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
666159,2021,"Manning, Matt",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
666159,2022,"Manning, Matt",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
666159,2023,"Manning, Matt",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
666168,2023,"Thompson, Mason",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
666200,2020,"Luzardo, Jesús",7,Slider Aces (Elite SL),2,Balanced Positive Arsenal (Mild Impact Gains)
666200,2021,"Luzardo, Jesús",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
666200,2022,"Luzardo, Jesús",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
666200,2023,"Luzardo, Jesús",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
666200,2025,"Luzardo, Jesús",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
666201,2021,"Manoah, Alek",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
666201,2022,"Manoah, Alek",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
666201,2023,"Manoah, Alek",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
666205,2023,"Muller, Kyle",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
666214,2023,"Wentz, Joey",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
666214,2024,"Wentz, Joey",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
666214,2025,"Wentz, Joey",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
666374,2023,"Brash, Matt",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
666374,2025,"Brash, Matt",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
666619,2023,"Santos, Gregory",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
666745,2023,"Brito, Jhony",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
666808,2022,"Doval, Camilo",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
666808,2023,"Doval, Camilo",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
666808,2024,"Doval, Camilo",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
666808,2025,"Doval, Camilo",1,League-Average Pitch Quality,4,Slider Aces (Elite Slider Impact)
666974,2023,"Cano, Yennier",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
666974,2024,"Cano, Yennier",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
666974,2025,"Cano, Yennier",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
667427,2022,"Jackson, Zach",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
667463,2024,"King, John",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
667463,2025,"King, John",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
667755,2024,"Soriano, José",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
667755,2025,"Soriano, José",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
668338,2024,"Miller, Tyson",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
668676,2019,"Plesac, Zach",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
668676,2020,"Plesac, Zach",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
668676,2021,"Plesac, Zach",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
668676,2022,"Plesac, Zach",4,Poor Changeup Group (Bad CH),0,FF Liability Pitchers (Bad Fastball Impact)
668678,2019,"Gallen, Zac",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
668678,2020,"Gallen, Zac",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
668678,2021,"Gallen, Zac",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
668678,2022,"Gallen, Zac",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
668678,2023,"Gallen, Zac",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
668678,2024,"Gallen, Zac",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
668678,2025,"Gallen, Zac",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
668687,2020,"Scrubb, Andre",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
668868,2023,"Thompson, Zack",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
668881,2022,"Greene, Hunter",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
668881,2023,"Greene, Hunter",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
668881,2024,"Greene, Hunter",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
668881,2025,"Greene, Hunter",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
668909,2023,"Williams, Gavin",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
668909,2024,"Williams, Gavin",1,League-Average Pitch Quality,0,FF Liability Pitchers (Bad Fastball Impact)
668909,2025,"Williams, Gavin",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
668933,2022,"Ashcraft, Graham",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
668933,2023,"Ashcraft, Graham",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
668933,2024,"Ashcraft, Graham",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
668933,2025,"Ashcraft, Graham",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
668964,2024,"Myers, Tobias",7,Slider Aces (Elite SL),2,Balanced Positive Arsenal (Mild Impact Gains)
668984,2025,"Legumina, Casey",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
669022,2022,"Gore, MacKenzie",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669022,2023,"Gore, MacKenzie",6,Weak Breaking Ball Group (Bad SL),0,FF Liability Pitchers (Bad Fastball Impact)
669022,2024,"Gore, MacKenzie",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669022,2025,"Gore, MacKenzie",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
669060,2021,"Wilson, Bryse",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
669060,2022,"Wilson, Bryse",3,Weak Fastball Group (Bad FF),2,Balanced Positive Arsenal (Mild Impact Gains)
669060,2024,"Wilson, Bryse",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669062,2024,"Miller, Erik",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
669093,2024,"Estrada, Jeremiah",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
669093,2025,"Estrada, Jeremiah",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
669145,2021,"Zimmermann, Bruce",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
669160,2020,"May, Dustin",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
669160,2025,"May, Dustin",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
669169,2022,"Heasley, Jonathan",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
669194,2023,"Nelson, Ryne",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
669194,2024,"Nelson, Ryne",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669194,2025,"Nelson, Ryne",1,League-Average Pitch Quality,5,Four-Seam Aces (Elite FF Impact)
669199,2025,"Bachar, Lake",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
669203,2019,"Burnes, Corbin",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
669203,2020,"Burnes, Corbin",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
669203,2021,"Burnes, Corbin",9,Cutter Aces (Elite FC),2,Balanced Positive Arsenal (Mild Impact Gains)
669203,2022,"Burnes, Corbin",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669203,2023,"Burnes, Corbin",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669203,2024,"Burnes, Corbin",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669203,2025,"Burnes, Corbin",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669211,2020,"Akin, Keegan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669211,2021,"Akin, Keegan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669211,2022,"Akin, Keegan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669211,2024,"Akin, Keegan",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
669211,2025,"Akin, Keegan",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
669212,2021,"Morgan, Eli",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669212,2022,"Morgan, Eli",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
669212,2023,"Morgan, Eli",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
669276,2024,"Lee, Dylan",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
669276,2025,"Lee, Dylan",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
669302,2021,"Gilbert, Logan",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
669302,2022,"Gilbert, Logan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669302,2023,"Gilbert, Logan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669302,2024,"Gilbert, Logan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669302,2025,"Gilbert, Logan",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
669330,2021,"Wells, Tyler",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669330,2022,"Wells, Tyler",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
669330,2023,"Wells, Tyler",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669358,2024,"Baz, Shane",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669358,2025,"Baz, Shane",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669371,2025,"Henry, Cole",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
669372,2025,"Ginn, J.T.",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669373,2020,"Skubal, Tarik",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
669373,2021,"Skubal, Tarik",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
669373,2022,"Skubal, Tarik",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
669373,2023,"Skubal, Tarik",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
669373,2024,"Skubal, Tarik",0,Fastball Generalists (Good FF + Good SI),5,Four-Seam Aces (Elite FF Impact)
669373,2025,"Skubal, Tarik",8,Changeup Specialists (Elite CH),2,Balanced Positive Arsenal (Mild Impact Gains)
669387,2025,"Mlodzinski, Carmen",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669395,2022,"Coleman, Dylan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669432,2020,"Rogers, Trevor",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
669432,2021,"Rogers, Trevor",8,Changeup Specialists (Elite CH),5,Four-Seam Aces (Elite FF Impact)
669432,2022,"Rogers, Trevor",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
669432,2024,"Rogers, Trevor",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
669432,2025,"Rogers, Trevor",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
669456,2019,"Bieber, Shane",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669456,2020,"Bieber, Shane",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
669456,2021,"Bieber, Shane",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669456,2022,"Bieber, Shane",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
669456,2023,"Bieber, Shane",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669459,2023,"Nelson, Kyle",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669461,2025,"Liberatore, Matthew",3,Weak Fastball Group (Bad FF),2,Balanced Positive Arsenal (Mild Impact Gains)
669467,2022,"Pallante, Andre",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
669467,2023,"Pallante, Andre",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
669467,2024,"Pallante, Andre",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669467,2025,"Pallante, Andre",1,League-Average Pitch Quality,0,FF Liability Pitchers (Bad Fastball Impact)
669622,2021,"Bender, Anthony",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
669622,2024,"Bender, Anthony",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669713,2023,"Wesneski, Hayden",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
669713,2024,"Wesneski, Hayden",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669724,2025,"Hanifee, Brenan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669796,2023,"Hernandez, Jose E.",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
669854,2023,"Blanco, Ronel",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
669854,2024,"Blanco, Ronel",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
669920,2022,"Alexander, Jason",1,League-Average Pitch Quality,1,Sinker Liability Pitchers (Sinker Gets Crushed)
669920,2025,"Alexander, Jason",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
669923,2022,"Kirby, George",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
669923,2023,"Kirby, George",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
669923,2024,"Kirby, George",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
669923,2025,"Kirby, George",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
669947,2023,"Scholtens, Jesse",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
669952,2022,"White, Mitch",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
670036,2022,"Festa, Matt",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
670056,2020,"Baragar, Caleb",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
670059,2023,"Holderman, Colin",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
670059,2024,"Holderman, Colin",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
670102,2024,"Francis, Bowden",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
670102,2025,"Francis, Bowden",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
670124,2022,"Oller, Adam",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
670174,2022,"Winckowski, Josh",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
670174,2023,"Winckowski, Josh",9,Cutter Aces (Elite FC),2,Balanced Positive Arsenal (Mild Impact Gains)
670174,2024,"Winckowski, Josh",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
670280,2021,"Bednar, David",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
670280,2022,"Bednar, David",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
670280,2023,"Bednar, David",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
670280,2024,"Bednar, David",1,League-Average Pitch Quality,0,FF Liability Pitchers (Bad Fastball Impact)
670280,2025,"Bednar, David",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
670912,2020,"Oviedo, Johan",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
670912,2021,"Oviedo, Johan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
670912,2022,"Oviedo, Johan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
670912,2023,"Oviedo, Johan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
670950,2019,"Richards, Trevor",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
670950,2020,"Richards, Trevor",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
670950,2021,"Richards, Trevor",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
670950,2022,"Richards, Trevor",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
670950,2023,"Richards, Trevor",8,Changeup Specialists (Elite CH),2,Balanced Positive Arsenal (Mild Impact Gains)
670950,2024,"Richards, Trevor",8,Changeup Specialists (Elite CH),0,FF Liability Pitchers (Bad Fastball Impact)
670955,2025,"Uceta, Edwin",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
670970,2020,"Morejon, Adrian",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
670970,2025,"Morejon, Adrian",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
670990,2020,"Ramírez, Yohan",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
670990,2023,"Ramírez, Yohan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
